ID,Age,Gender,Marital_status,Num_comp_worked,Work_Experience,Last_salary,Salary_hike,Work_hours,Traveling_required,NoticePeriod_buyout,Job_type,Whether_comp_Possess_vehicle,Work_location,Traveltowork_distance_._time,Work_area_living_cost,Public_transport_nearby,Current_employment,Offer_letter_Processtime.week.,Bonus,Allowance,Overtime_pay,Emp_shares_scheme,Performance_incentive,Annual_leave,Medical_Family,Child_day_care,Nursing_room,Parking,Comp_size,Comp_rating,Work_life,Stresslevel,Accept_offer
2097,0,1,1,0,1,1,2,1,1,1,1,0,1,1,2,0,1,1,1,1,0,0,0,1,0,1,0,0,4,2,2,2,0
2098,2,0,1,3,3,3,3,2,0,0,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,NA,1,3,1,1,4,1
2099,0,0,0,0,2,1,4,0,1,1,1,1,2,1,2,0,1,3,0,0,0,0,0,0,0,0,NA,1,1,2,4,3,1
2100,1,0,0,0,1,1,2,0,1,1,0,1,2,2,1,1,1,2,0,0,0,0,0,1,0,0,NA,0,3,2,3,4,1
2101,0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,NA,1,4,2,3,3,1
2102,0,1,1,2,1,1,1,1,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,3,2,0
2103,0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,NA,1,3,4,3,2,1
2104,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1,0,0,1,1,3,2,3,3,1
2105,0,1,0,1,1,1,1,1,0,1,1,1,1,0,2,0,1,3,1,1,0,0,0,1,0,0,0,1,1,2,3,2,1
2106,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,NA,1,4,1,3,1,0
2107,3,0,0,0,2,2,2,0,1,0,0,1,2,1,1,1,1,2,0,0,1,0,0,1,1,0,NA,0,4,1,0,2,1
2108,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,NA,0,4,2,3,1,1
2109,1,1,0,0,1,2,1,0,0,0,1,1,1,1,1,0,1,2,1,0,0,1,0,1,1,0,1,1,4,4,0,2,1
2110,1,1,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,0,1,3,2,4,4,0
2111,2,0,1,1,3,4,1,0,0,1,1,1,0,1,2,1,1,3,1,0,1,0,0,1,1,0,NA,1,4,2,2,3,1
2112,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,NA,1,4,1,3,1,0
2113,1,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,1,2,1,0,0,0,1,1,1,0,0,1,2,4,3,4,1
2114,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
2115,0,1,1,0,1,0,2,0,0,1,1,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,4,2,1
2116,1,0,1,0,2,2,2,0,0,0,1,1,1,1,1,1,1,2,1,0,1,0,1,1,1,0,NA,1,3,1,4,3,1
2117,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2,0
2118,0,1,1,0,1,0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,2,0
2119,0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,NA,1,4,2,3,3,1
2120,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,NA,1,4,1,3,1,0
2121,1,1,0,0,2,1,4,1,0,1,1,1,2,1,2,1,1,3,1,1,1,0,0,1,0,1,0,0,3,3,4,2,1
2122,1,0,0,1,1,1,1,0,1,1,0,1,2,0,2,0,1,2,1,0,0,0,1,1,0,1,NA,1,4,3,2,3,1
2123,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
2124,1,0,0,0,2,1,1,2,1,1,1,1,1,0,2,0,1,3,1,0,0,0,1,1,0,0,NA,1,4,2,1,3,1
2125,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,NA,0,4,0,3,1,0
2126,1,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,1,2,1,0,0,0,1,1,1,0,0,1,2,4,3,4,1
2127,1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4,0
2128,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
2129,0,1,0,0,0,1,1,1,0,0,1,1,2,2,2,1,1,2,0,0,0,0,0,1,0,0,0,0,2,4,3,1,0
2130,2,0,0,0,2,2,2,0,1,0,1,1,1,0,0,0,1,4,0,0,0,0,0,1,1,0,NA,1,3,4,3,2,1
2131,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,2,4,0
2132,1,0,1,1,1,2,1,0,0,0,0,1,1,0,2,0,1,2,0,0,0,0,1,1,0,0,NA,1,4,4,3,1,1
2133,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,2,3,2,3,1
2134,0,1,1,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,1,1,1,0,1,1,0,0,1,1,4,1,2,3,1
2135,0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3,1
2136,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1,0,0,1,1,3,2,3,3,1
2137,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2,3,3,0
2138,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,4,2,4,3,1
2139,0,1,0,0,2,1,2,0,1,1,1,1,2,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,3,4,2,1
2140,1,1,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,4,3,4,2,1
2141,1,1,1,0,1,1,2,0,0,1,1,1,1,1,2,1,0,3,0,0,1,0,1,1,0,0,NA,0,4,2,3,4,0
2142,1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,NA,0,3,1,3,3,0
2143,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
2144,0,1,0,0,2,1,2,0,1,1,1,1,2,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,3,4,2,1
2145,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,0,NA,1,4,4,4,3,1
2146,1,1,0,3,2,3,3,2,1,1,1,1,0,2,1,1,1,2,1,0,0,0,1,1,1,0,0,0,3,2,1,4,0
2147,1,1,1,0,0,1,0,1,0,1,1,0,2,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,3,2,4,3,0
2148,0,1,1,1,1,1,1,2,0,0,1,1,0,1,2,0,1,2,1,0,1,1,0,1,0,0,1,1,3,3,2,3,1
2149,0,0,0,0,1,1,1,2,1,0,1,1,1,0,1,0,1,2,1,0,1,0,0,1,0,0,NA,1,3,2,3,2,1
2150,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,2,1,0,1,0,1,1,0,0,NA,0,3,1,4,3,0
2151,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,2,3,2,3,1
2152,2,1,1,2,2,3,1,0,1,0,1,1,2,2,2,0,1,4,0,0,0,0,0,1,0,1,0,1,0,2,0,3,0
2153,2,1,1,1,2,2,0,1,0,0,0,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,2,2,1,3,0
2154,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,0,NA,1,4,4,4,3,1
2155,1,1,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,0,1,3,2,4,4,0
2156,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,2,4,0
2157,0,1,1,2,1,1,1,1,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,3,2,0
2158,2,1,1,1,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,3,4,0
2159,3,0,1,1,3,2,2,2,1,1,1,1,2,0,2,0,1,3,0,0,1,1,1,1,1,0,NA,0,4,3,2,3,1
2160,0,0,0,0,1,1,1,2,1,0,1,1,1,0,1,0,1,2,1,0,1,0,0,1,0,0,NA,1,3,2,3,2,1
2161,1,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,1,2,1,0,0,0,1,1,1,0,0,1,2,4,3,4,1
2162,1,1,1,0,1,0,2,1,0,1,1,1,2,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,1,1,1,4,1
2163,1,1,1,1,1,2,1,0,1,0,1,1,2,2,2,0,1,2,0,0,0,0,0,1,1,0,1,0,3,4,0,3,0
2164,1,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,1,2,1,0,0,0,1,1,1,0,0,1,2,4,3,4,1
2165,0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,NA,1,3,4,3,2,1
2166,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,1,1,0,0,0,1,0,0,NA,1,2,2,3,3,1
2167,1,1,1,1,1,2,2,0,0,0,1,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,3,1,0,3,1
2168,2,0,0,2,2,1,3,0,0,1,0,1,1,1,1,1,1,3,0,1,0,1,1,1,0,0,NA,1,4,4,3,1,1
2169,1,1,0,1,1,3,1,2,1,0,0,1,1,0,0,1,1,2,1,0,1,0,0,1,1,0,1,0,3,2,3,3,1
2170,2,0,1,3,3,3,3,2,0,0,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,NA,1,3,1,1,4,1
2171,1,0,0,0,1,2,1,1,0,0,1,0,2,0,2,0,1,2,0,0,0,0,0,1,0,1,NA,1,4,4,3,4,0
2172,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,NA,0,4,0,3,1,0
2173,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,NA,0,4,0,3,1,0
2174,1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
2175,0,1,0,0,1,1,1,0,1,0,0,1,1,0,2,1,0,2,1,0,0,0,0,1,0,0,1,0,3,4,4,2,1
2176,2,0,0,0,2,2,2,0,1,0,1,1,1,0,0,0,1,4,0,0,0,0,0,1,1,0,NA,1,3,4,3,2,1
2177,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,NA,1,4,1,3,1,0
2178,0,1,0,1,1,1,1,1,0,1,1,1,1,0,2,0,1,3,1,1,0,0,0,1,0,0,0,1,1,2,3,2,1
2179,2,1,1,1,2,2,0,1,0,0,0,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,2,2,1,3,0
2180,0,1,1,0,1,0,2,0,0,1,1,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,4,2,1
2181,0,1,0,1,1,1,1,1,0,1,1,1,1,0,2,0,1,3,1,1,0,0,0,1,0,0,0,1,1,2,3,2,1
2182,2,0,1,0,3,4,0,0,1,0,1,1,2,2,2,1,1,2,1,0,0,1,0,1,1,0,NA,0,3,4,3,3,0
2183,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,NA,0,4,0,3,1,0
2184,0,0,0,0,1,1,1,1,0,1,1,1,0,2,1,0,0,2,1,1,0,0,0,0,0,0,NA,1,1,2,3,2,1
2185,2,0,0,1,1,4,1,1,1,0,1,1,2,0,2,0,1,1,1,0,0,0,0,1,0,0,NA,1,2,2,0,4,0
2186,0,1,1,0,1,1,1,1,0,0,0,1,2,1,2,1,1,4,1,1,1,0,0,1,0,1,0,1,4,3,3,3,0
2187,1,1,0,1,1,3,1,2,1,0,0,1,1,0,0,1,1,2,1,0,1,0,0,1,1,0,1,0,3,2,3,3,1
2188,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,4,3,3,1
2189,1,1,0,0,1,2,1,0,0,0,1,1,1,1,1,0,1,2,1,0,0,1,0,1,1,0,1,1,4,4,0,2,1
2190,2,0,1,1,3,2,1,0,1,0,0,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,NA,0,2,3,2,4,0
2191,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
2192,1,0,0,0,1,1,2,0,1,1,0,1,2,2,1,1,1,2,0,0,0,0,0,1,0,0,NA,0,3,2,3,4,1
2193,0,1,0,1,1,1,3,1,0,1,1,0,1,0,1,1,1,4,0,1,0,1,1,1,0,0,1,0,3,3,2,4,1
2194,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,NA,0,4,2,3,1,1
2195,2,1,1,1,2,2,0,1,0,0,0,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,2,2,1,3,0
2196,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1,0,0,1,1,3,2,3,3,1
2197,0,0,0,0,2,1,4,0,1,1,1,1,2,1,2,0,1,3,0,0,0,0,0,0,0,0,NA,1,1,2,4,3,1
2198,2,0,1,3,3,3,3,2,0,0,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,NA,1,3,1,1,4,1
2199,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
2200,2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3,0
2201,1,0,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,0,NA,1,4,2,1,4,0
2202,2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3,0
2203,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,1,1,0,0,0,1,0,0,NA,1,0,2,2,2,1
2204,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,4,4,4,1,0
2205,0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,NA,1,4,2,3,3,1
2206,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,3,2,3,2,0
2207,2,0,0,1,3,2,2,1,0,1,0,1,1,1,1,1,1,2,1,1,0,0,0,1,0,0,NA,0,4,2,4,2,0
2208,0,1,0,0,1,1,2,1,1,1,1,0,1,2,2,0,1,3,1,1,0,0,0,1,0,1,1,0,4,3,2,2,0
2209,1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,NA,0,3,1,3,3,0
2210,1,1,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,0,1,3,2,4,4,0
2211,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2,0
2212,2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3,0
2213,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,1,1,0,0,0,1,0,0,NA,1,2,2,3,3,1
2214,2,1,1,1,2,2,0,1,0,0,0,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,2,2,1,3,0
2215,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,1,1,0,0,0,1,0,0,NA,1,0,2,2,2,1
2216,2,0,0,1,1,4,1,1,1,0,1,1,2,0,2,0,1,1,1,0,0,0,0,1,0,0,NA,1,2,2,0,4,0
2217,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,2,3,4,0
2218,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
2219,1,1,1,1,1,2,2,0,0,0,1,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,3,1,0,3,1
2220,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
2221,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
2222,2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3,0
2223,0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,NA,1,4,2,3,3,1
2224,2,0,1,3,3,3,3,2,0,0,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,NA,1,3,1,1,4,1
2225,2,0,0,3,2,4,1,0,0,0,0,1,1,0,1,0,1,4,0,0,0,0,0,1,0,0,NA,0,3,2,2,4,0
2226,2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4,0
2227,1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
2228,1,1,0,2,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,NA,0,2,3,0,4,0
2229,1,1,0,0,2,4,0,0,0,0,1,1,2,1,1,1,1,2,1,0,0,0,0,1,0,0,1,0,3,4,3,3,0
2230,2,0,1,0,3,4,0,0,1,0,1,1,2,2,2,1,1,2,1,0,0,1,0,1,1,0,NA,0,3,4,3,3,0
2231,1,1,0,0,1,2,1,0,0,0,1,1,1,1,1,0,1,2,1,0,0,1,0,1,1,0,1,1,4,4,0,2,1
2232,1,1,0,0,2,1,4,1,0,1,1,1,2,1,2,1,1,3,1,1,1,0,0,1,0,1,0,0,3,3,4,2,1
2233,1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4,0
2234,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,4,3,2,1
2235,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
2236,1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
2237,1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
2238,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4,2,3,2,0
2239,0,0,0,0,1,1,4,1,0,1,1,1,2,0,1,0,1,3,1,1,1,0,0,1,0,0,NA,0,3,4,4,3,1
2240,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,4,3,3,1
2241,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2,3,3,0
2242,2,0,0,0,1,2,1,0,1,0,1,1,1,2,1,0,1,2,0,0,0,0,0,1,0,0,NA,1,4,2,3,4,1
2243,1,1,1,1,1,2,2,0,0,0,1,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,3,1,0,3,1
2244,2,0,0,2,2,3,1,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,NA,1,0,1,0,3,1
2245,0,1,0,1,3,1,1,0,1,0,1,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,1,0,3,2,3,4,0
2246,1,1,0,1,3,4,1,0,0,0,1,1,0,2,1,1,1,3,1,0,1,0,0,1,0,0,1,1,4,3,4,3,0
2247,2,1,0,2,3,2,2,0,1,0,1,1,2,1,2,0,1,4,1,0,0,0,1,1,1,1,1,1,4,4,3,4,1
2248,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,NA,0,4,2,3,1,1
2249,1,0,0,2,2,3,1,1,0,0,1,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,NA,0,0,1,2,1,0
2250,0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,NA,1,4,2,3,3,1
2251,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
2252,0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0
2253,0,1,0,0,1,1,1,0,1,0,0,1,2,1,1,1,1,2,0,0,0,1,1,1,0,0,1,0,3,4,2,2,0
2254,1,1,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,4,3,4,2,1
2255,0,0,0,0,1,1,1,2,1,1,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,NA,0,3,2,2,4,1
2256,1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2,0
2257,2,0,0,2,2,3,1,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,NA,1,0,1,0,3,1
2258,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2,3,3,0
2259,0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,NA,1,3,4,3,2,1
2260,0,0,0,1,0,1,1,2,1,0,1,1,0,1,0,0,1,2,1,0,1,1,0,1,0,0,NA,1,3,3,2,3,1
2261,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4,0
2262,1,1,1,0,1,0,2,1,0,1,1,1,2,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,1,1,1,4,1
2263,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,2,3,2,3,1
2264,0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,NA,1,4,2,3,3,1
2265,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
2266,0,1,0,0,1,1,1,0,1,0,0,1,2,1,1,1,1,2,0,0,0,1,1,1,0,0,1,0,3,4,2,2,0
2267,0,1,1,0,1,1,2,1,1,1,1,0,1,1,2,0,1,1,1,1,0,0,0,1,0,1,0,0,4,2,2,2,0
2268,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,NA,0,4,2,3,1,1
2269,1,1,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,0,1,3,2,4,4,0
2270,0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1,1
2271,1,1,0,1,3,4,1,0,0,0,1,1,0,2,1,1,1,3,1,0,1,0,0,1,0,0,1,1,4,3,4,3,0
2272,3,0,0,0,2,2,2,0,1,0,0,1,2,1,1,1,1,2,0,0,1,0,0,1,1,0,NA,0,4,1,0,2,1
2273,0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0
2274,2,0,1,1,3,2,1,0,1,0,0,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,NA,0,2,3,2,4,0
2275,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,2,1,1,0,0,0,1,0,0,NA,1,0,2,2,2,1
2276,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,4,3,3,1
2277,1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,NA,0,3,1,3,3,0
2278,1,1,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,0,1,3,2,4,4,0
2279,0,1,1,0,1,1,1,1,0,0,0,1,2,1,2,1,1,4,1,1,1,0,0,1,0,1,0,1,4,3,3,3,0
2280,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
2281,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2,3,3,0
2282,1,1,1,2,3,3,1,1,0,0,1,1,2,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0
2283,1,1,0,1,1,1,2,1,0,1,1,1,1,0,0,1,1,2,1,1,1,0,0,1,0,0,1,1,3,2,3,4,1
2284,1,1,0,0,2,1,4,1,0,1,1,1,2,1,2,1,1,3,1,1,1,0,0,1,0,1,0,0,3,3,4,2,1
2285,1,0,0,0,2,2,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,NA,1,4,4,3,4,0
2286,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,2,4,0
2287,2,0,1,3,3,3,3,2,0,0,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,NA,1,3,1,1,4,1
2288,1,0,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,0,NA,1,4,2,1,4,0
2289,2,0,1,1,3,4,1,0,0,1,1,1,0,1,2,1,1,3,1,0,1,0,0,1,1,0,NA,1,4,2,2,3,1
2290,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,2,3,2,3,1
2291,2,0,0,0,1,2,1,0,1,0,1,1,1,2,1,0,1,2,0,0,0,0,0,1,0,0,NA,1,4,2,3,4,1
2292,1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,NA,0,3,3,3,2,0
2293,1,0,1,1,2,1,0,2,0,0,0,1,2,0,2,1,1,2,1,0,1,1,0,1,0,0,NA,0,3,1,3,3,0
2294,2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4,0
