"","Age","Gender","Marital_status","Num_comp_worked","Work_Experience","Last_salary","Salary_hike","Work_hours","Traveling_required","NoticePeriod_buyout","Job_type","Whether_comp_Possess_vehicle","Work_location","Traveltowork_distance_._time","Work_area_living_cost","Public_transport_nearby","Current_employment","Offer_letter_Processtime.week.","Bonus","Allowance","Overtime_pay","Emp_shares_scheme","Performance_incentive","Annual_leave","Medical_Family","Child_day_care","Nursing_room","Parking","Comp_size","Comp_rating","Work_life","Stresslevel"
"1223",1,1,0,1,3,4,1,0,0,0,1,1,0,2,1,1,1,3,1,0,1,0,0,1,0,0,1,1,4,3,4,3
"1224",0,1,0,1,0,0,0,2,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,3,2,2,3
"1225",1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,1,0,3,3,3,2
"1226",0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1,0,0,1,1,3,2,3,3
"1227",0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1
"1228",1,1,1,1,1,2,2,0,0,0,1,1,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,1,3,1,0,3
"1229",2,1,1,2,2,3,1,0,1,0,1,1,2,2,2,0,1,4,0,0,0,0,0,1,0,1,0,1,0,2,0,3
"1230",1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4
"1231",0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,4,2,4,3
"1232",1,1,1,0,1,3,1,2,0,0,1,1,1,1,0,1,1,2,1,0,0,0,0,1,1,0,1,1,4,3,3,2
"1233",1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,1,0,3,3,3,2
"1234",1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4
"1235",0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1
"1236",2,0,0,0,2,2,2,0,1,0,1,1,1,0,0,0,1,4,0,0,0,0,0,1,1,0,1,1,3,4,3,2
"1237",1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4
"1238",1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,1,1,0,0,0,1,0,0,0,1,2,2,3,3
"1239",1,0,1,1,2,1,0,2,0,0,0,1,2,0,2,1,1,2,1,0,1,1,0,1,0,0,0,0,3,1,3,3
"1240",1,0,1,1,2,1,0,2,0,0,0,1,2,0,2,1,1,2,1,0,1,1,0,1,0,0,0,0,3,1,3,3
"1241",0,0,0,0,2,1,4,0,1,1,1,1,2,1,2,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,4,3
"1242",1,1,0,0,1,1,2,0,1,1,0,0,2,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,2,1,3,4
"1243",2,1,1,2,2,3,2,1,0,1,1,1,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,3,4
"1244",2,0,0,2,2,3,1,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,3
"1245",2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3
"1246",0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,1,0,4,0,3,1
"1247",1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,1,1,0,0,0,1,0,0,0,1,2,2,3,3
"1248",1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2
"1249",0,0,0,1,0,1,0,0,1,0,1,0,2,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,2,3,3,4
"1250",2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4
"1251",2,1,0,2,3,2,2,0,1,0,1,1,2,1,2,0,1,4,1,0,0,0,1,1,1,1,1,1,4,4,3,4
"1252",1,1,0,0,1,1,2,0,1,1,0,0,2,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,2,1,3,4
"1253",2,1,1,2,2,3,1,0,1,0,1,1,2,2,2,0,1,4,0,0,0,0,0,1,0,1,0,1,0,2,0,3
"1254",2,0,1,1,3,2,1,0,1,0,0,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,2,3,2,4
"1255",0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2,3,3
"1256",0,1,0,0,0,1,1,1,0,0,1,1,2,2,2,1,1,2,0,0,0,0,0,1,0,0,0,0,2,4,3,1
"1257",0,1,0,0,1,1,1,0,1,0,0,1,2,1,1,1,1,2,0,0,0,1,1,1,0,0,1,0,3,4,2,2
"1258",1,1,0,1,3,4,1,0,0,0,1,1,0,2,1,1,1,3,1,0,1,0,0,1,0,0,1,1,4,3,4,3
"1259",1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,3,2,3,2
"1260",1,1,1,0,2,2,1,0,1,0,0,1,1,2,2,0,1,2,1,0,0,0,0,1,0,0,0,0,3,4,4,2
"1261",2,1,1,1,3,2,0,0,0,0,1,1,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,3,3,2,3
"1262",1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4
"1263",0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1
"1264",1,1,0,1,3,1,1,0,1,0,1,1,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,3,2,3,2
"1265",1,1,0,0,2,1,4,1,0,1,1,1,2,1,2,1,1,3,1,1,1,0,0,1,0,1,0,0,3,3,4,2
"1266",2,0,0,0,1,4,0,0,1,0,0,1,2,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,2,0,4
"1267",0,0,0,1,0,1,0,0,1,0,1,0,2,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,2,3,3,4
"1268",1,0,0,2,2,3,1,1,0,0,1,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1
"1269",0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2,3,3
"1270",3,0,0,0,2,2,2,0,1,0,0,1,2,1,1,1,1,2,0,0,1,0,0,1,1,0,1,0,4,1,0,2
"1271",1,1,1,0,1,0,2,1,0,1,1,1,2,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,1,1,1,4
"1272",1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,1,1,0,0,0,1,0,0,0,1,2,2,3,3
"1273",2,0,1,1,3,2,1,0,1,0,0,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,2,3,2,4
"1274",0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,2,1,0,0,0,1,1,0,0,1,0,3,0,3,2
"1275",0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,4,2,4,3
"1276",1,1,1,2,3,3,1,1,0,0,1,1,2,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1
"1277",2,0,0,2,2,3,1,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,3
"1278",1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,3,1,3,3
"1279",1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4
"1280",1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,3,0,0,1,0,1,1,0,0,1,0,4,2,3,4
"1281",0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,1,1,3,4,3,2
"1282",2,1,1,2,2,3,2,1,0,1,1,1,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,3,4
"1283",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,0,1,1,4,4,4,3
"1284",0,1,1,0,2,1,2,0,0,1,1,1,2,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,3,3,1
"1285",0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,1,1,4,2,3,3
"1286",0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,4,2,3,2
"1287",0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,4,2,4,3
"1288",1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,4,3,2
"1289",0,1,1,0,1,1,1,1,0,0,0,1,2,1,2,1,1,4,1,1,1,0,0,1,0,1,0,1,4,3,3,3
"1290",2,1,1,2,2,3,1,0,1,0,1,1,2,2,2,0,1,4,0,0,0,0,0,1,0,1,0,1,0,2,0,3
"1291",1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,1,0,3,3,3,2
"1292",0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,2,3,4
"1293",1,1,0,0,2,4,0,0,0,0,1,1,2,1,1,1,1,2,1,0,0,0,0,1,0,0,1,0,3,4,3,3
"1294",0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1
"1295",1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4
"1296",0,1,1,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,1,1,1,0,1,1,0,0,1,1,4,1,2,3
"1297",0,1,0,0,1,1,1,0,1,0,0,1,1,0,2,1,0,2,1,0,0,0,0,1,0,0,1,0,3,4,4,2
"1298",1,0,1,1,2,1,0,2,0,0,0,1,2,0,2,1,1,2,1,0,1,1,0,1,0,0,0,0,3,1,3,3
"1299",0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,1,0,4,0,3,1
"1300",1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2
"1301",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,0,1,1,4,4,4,3
"1302",0,1,0,1,1,1,1,1,0,1,1,1,1,0,2,0,1,3,1,1,0,0,0,1,0,0,0,1,1,2,3,2
"1303",0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,1,1,4,2,3,3
"1304",0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,1,1,4,2,3,3
"1305",0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1,0,0,1,1,3,2,3,3
"1306",1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,3,0,0,1,0,1,1,0,0,1,0,4,2,3,4
"1307",0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,2,1,0,0,0,1,1,0,0,1,0,3,0,3,2
"1308",0,0,0,0,2,1,4,0,1,1,1,1,2,1,2,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,4,3
"1309",0,0,0,0,2,1,1,0,1,0,1,1,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,3,2,3,3
"1310",1,1,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,0,1,3,2,4,4
"1311",0,0,0,0,1,1,1,1,0,1,1,1,0,2,1,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,3,2
"1312",0,1,0,0,1,1,1,0,1,0,0,1,1,0,2,1,0,2,1,0,0,0,0,1,0,0,1,0,3,4,4,2
"1313",2,0,0,1,1,4,1,1,1,0,1,1,2,0,2,0,1,1,1,0,0,0,0,1,0,0,1,1,2,2,0,4
"1314",1,1,0,0,1,1,2,0,1,1,0,0,2,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,2,1,3,4
"1315",3,0,1,1,3,2,2,2,1,1,1,1,2,0,2,0,1,3,0,0,1,1,1,1,1,0,0,0,4,3,2,3
"1316",0,0,1,0,0,0,0,2,0,0,1,0,1,1,1,1,0,2,1,0,1,0,0,1,0,0,1,1,3,2,2,3
"1317",1,1,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,4,3,4,2
"1318",1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,1,0,1,1,1,0,0,0,1,0,0,0,1,2,2,3,3
"1319",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,0,1,1,4,4,4,3
"1320",1,1,0,0,1,1,2,0,1,1,0,0,2,0,2,0,1,4,0,0,0,0,1,1,0,0,0,0,2,1,3,4
"1321",1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,4,2,3,1
"1322",0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,0,0,1,0,4,0,3,1
"1323",1,0,0,0,1,1,2,0,1,1,0,1,2,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,3,2,3,4
"1324",1,0,0,1,1,2,1,1,1,0,1,1,2,2,2,0,1,2,1,0,0,0,0,1,0,0,1,0,3,2,0,3
"1325",0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1
"1326",0,0,1,0,0,0,0,2,0,0,1,0,1,1,1,1,0,2,1,0,1,0,0,1,0,0,1,1,3,2,2,3
"1327",0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,2,3,4
"1328",0,0,0,0,2,2,1,0,1,0,0,1,1,2,2,0,1,4,0,0,0,1,1,1,0,0,1,0,4,2,3,3
"1329",1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,2,3,2,3
"1330",1,1,1,0,1,0,2,1,0,1,1,1,2,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,1,1,1,4
"1331",0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,1,1,4,2,3,3
"1332",1,0,0,2,2,3,1,1,0,0,1,1,2,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1
"1333",2,0,0,0,1,2,1,0,1,0,1,1,1,2,1,0,1,2,0,0,0,0,0,1,0,0,1,1,4,2,3,4
"1334",0,0,0,1,0,1,1,2,1,0,1,1,0,1,0,0,1,2,1,0,1,1,0,1,0,0,1,1,3,3,2,3
"1335",1,1,1,0,1,1,2,0,0,1,1,1,1,1,2,1,0,3,0,0,1,0,1,1,0,0,1,0,4,2,3,4
"1336",2,0,0,0,1,3,1,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,1,1,0,0,0,2,2,0,4
"1337",1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4
"1338",0,1,0,1,0,0,0,2,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,3,2,2,3
"1339",1,1,0,0,1,2,1,0,0,0,1,1,1,1,1,0,1,2,1,0,0,1,0,1,1,0,1,1,4,4,0,2
"1340",1,1,0,2,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,3,0,4
"1341",1,1,1,1,1,2,1,0,1,0,1,1,2,2,2,0,1,2,0,0,0,0,0,1,1,0,1,0,3,4,0,3
"1342",0,1,0,1,0,1,0,0,1,0,0,1,2,1,2,0,1,1,1,0,1,0,0,1,0,0,1,0,3,4,1,2
"1343",0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,1,1,4,2,3,3
"1344",0,0,0,0,2,1,4,0,1,1,1,1,2,1,2,0,1,3,0,0,0,0,0,0,0,0,0,1,1,2,4,3
"1345",1,1,0,0,0,1,0,0,1,1,1,1,0,2,1,0,1,4,1,0,0,0,0,1,0,0,1,0,4,1,0,4
"1346",1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,3,1,3,3
"1347",1,0,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,0,0,1,4,2,1,4
"1348",2,0,1,3,3,3,3,2,0,0,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,1,1,3,1,1,4
"1349",1,1,1,0,0,1,0,1,0,1,1,0,2,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,3,2,4,3
"1350",0,1,0,0,1,1,1,0,1,0,0,1,1,0,2,1,0,2,1,0,0,0,0,1,0,0,1,0,3,4,4,2
"1351",2,1,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,2,1,0,0,0,0,1,0,0,1,1,4,3,1,4
"1352",1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,3,0,0,1,0,1,1,0,0,1,0,4,2,3,4
"1353",0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,1,4,1,3,1
"1354",2,1,0,2,3,2,2,0,1,0,1,1,2,1,2,0,1,4,1,0,0,0,1,1,1,1,1,1,4,4,3,4
"1355",1,0,0,0,2,2,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,4,4,3,4
"1356",1,0,0,0,1,2,1,2,1,0,1,1,1,0,1,0,1,2,1,0,0,0,0,1,0,0,1,1,3,2,3,4
"1357",1,1,0,0,2,1,4,1,0,1,1,1,2,1,2,1,1,3,1,1,1,0,0,1,0,1,0,0,3,3,4,2
"1358",0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,1,1,3,4,3,2
"1359",2,0,0,3,2,4,1,0,0,0,0,1,1,0,1,0,1,4,0,0,0,0,0,1,0,0,1,0,3,2,2,4
"1360",1,0,0,3,1,1,1,0,1,0,0,1,1,0,2,0,1,2,1,0,1,0,0,0,0,0,1,0,3,3,3,2
"1361",2,1,1,2,2,3,2,1,0,1,1,1,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,3,4
"1362",0,1,0,0,0,1,1,1,0,0,1,1,2,2,2,1,1,2,0,0,0,0,0,1,0,0,0,0,2,4,3,1
"1363",0,1,1,0,1,0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,2
"1364",0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,1,1,4,2,3,3
"1365",0,0,0,1,0,1,0,0,1,0,1,0,2,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,2,3,3,4
"1366",0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,1,1,4,2,3,3
"1367",0,1,1,0,1,1,1,1,0,0,0,1,2,1,2,1,1,4,1,1,1,0,0,1,0,1,0,1,4,3,3,3
"1368",0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,1,1,3,4,3,2
"1369",1,0,0,0,1,2,1,1,0,0,1,0,2,0,2,0,1,2,0,0,0,0,0,1,0,1,1,1,4,4,3,4
"1370",0,0,0,1,0,1,0,0,1,0,1,0,2,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,2,3,3,4
"1371",1,0,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,0,1,1,1,0,0,0,1,4,2,1,4
"1372",0,0,0,1,0,1,0,0,1,0,1,0,2,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,2,3,3,4
"1373",0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,2,3,4
"1374",3,0,1,1,3,2,2,2,1,1,1,1,2,0,2,0,1,3,0,0,1,1,1,1,1,0,0,0,4,3,2,3
"1375",1,1,1,0,2,1,1,0,1,0,0,1,1,1,2,1,1,2,0,0,1,0,0,1,1,0,0,1,3,2,4,4
"1376",0,0,0,0,1,1,1,2,1,1,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,3,2,2,4
"1377",0,0,0,1,0,1,0,0,1,0,1,0,2,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,2,3,3,4
"1378",0,1,1,0,1,0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,2,2
"1379",1,1,1,1,2,2,2,1,1,1,0,1,1,2,1,0,1,2,1,1,0,0,0,1,0,0,1,1,4,3,4,2
"1380",1,1,0,1,3,4,1,0,0,0,1,1,0,2,1,1,1,3,1,0,1,0,0,1,0,0,1,1,4,3,4,3
"1381",1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4
"1382",0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,4,1,1,0,0,0,1,0,0,1,0,4,2,3,2
"1383",1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,3,2,3,4
"1384",0,1,0,0,1,1,1,0,1,0,1,1,1,0,2,0,1,2,1,0,1,0,0,1,0,0,1,1,4,4,2,4
"1385",1,1,1,0,1,0,2,1,0,1,1,1,2,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,1,1,1,4
"1386",0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,1,1,4,2,3,3
"1387",1,1,0,1,1,3,1,2,1,0,0,1,1,0,0,1,1,2,1,0,1,0,0,1,1,0,1,0,3,2,3,3
"1388",2,0,0,1,1,4,1,1,1,0,1,1,2,0,2,0,1,1,1,0,0,0,0,1,0,0,1,1,2,2,0,4
"1389",0,1,1,0,1,1,2,1,1,1,1,0,1,1,2,0,1,1,1,1,0,0,0,1,0,1,0,0,4,2,2,2
"1390",0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,4,2,4,3
"1391",1,1,1,0,1,1,2,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,1,0,4,3,4,2
"1392",0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,1,1,4,2,3,3
"1393",1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,3,1,3,3
"1394",0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,1,1,4,2,3,3
"1395",1,1,1,0,1,0,2,1,0,1,1,1,2,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,1,1,1,4
"1396",0,0,0,1,0,1,0,0,1,0,1,0,2,1,2,1,1,2,0,0,0,0,0,1,0,0,1,0,2,3,3,4
"1397",1,1,1,0,1,3,1,2,0,0,1,1,1,1,0,1,1,2,1,0,0,0,0,1,1,0,1,1,4,3,3,2
"1398",1,0,1,0,2,1,0,1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,3,1,3,3
"1399",2,0,0,2,2,3,1,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,3
"1400",1,1,1,2,3,3,1,1,0,0,1,1,2,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1
"1401",1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,4,2,3,1
"1402",0,0,0,0,1,1,3,1,0,1,1,1,2,0,0,0,1,4,0,1,0,0,1,1,0,0,1,1,4,2,3,3
"1403",2,0,1,1,3,2,1,0,1,0,0,1,1,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,2,3,2,4
"1404",0,0,0,0,1,1,1,2,1,1,1,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,3,2,2,4
"1405",1,1,1,0,2,2,1,0,1,0,0,1,1,2,2,0,1,2,1,0,0,0,0,1,0,0,0,0,3,4,4,2
"1406",0,0,0,1,1,0,3,0,1,1,0,1,1,0,1,1,1,4,1,0,0,0,1,1,0,0,1,1,3,4,3,2
"1407",2,1,1,2,2,3,2,1,0,1,1,1,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,1,1,2,3,4
"1408",1,1,1,0,1,2,1,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4
"1409",1,0,1,0,1,2,1,0,1,0,1,1,1,2,2,0,1,0,0,0,1,1,1,1,1,0,0,1,4,2,3,3
"1410",0,1,1,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1
"1411",3,0,0,0,2,2,2,0,1,0,0,1,2,1,1,1,1,2,0,0,1,0,0,1,1,0,1,0,4,1,0,2
"1412",0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,1,1,4,2,3,3
"1413",1,1,1,0,1,1,2,0,0,1,1,1,1,1,2,1,0,3,0,0,1,0,1,1,0,0,0,0,4,2,3,4
"1414",0,1,0,1,1,1,3,1,0,1,1,0,1,0,1,1,1,4,0,1,0,1,1,1,0,0,1,0,3,3,2,4
"1415",0,1,1,0,1,1,2,1,1,1,1,0,1,1,2,0,1,1,1,1,0,0,0,1,0,1,0,0,4,2,2,2
"1416",1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,4,2,3,1
"1417",1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,4,3,2
"1418",0,1,1,0,1,1,2,2,0,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,3,2,2,3
"1419",0,0,0,0,1,2,2,1,0,0,0,1,2,0,1,0,1,3,0,1,1,0,1,1,0,0,1,1,4,2,3,3
"1420",1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,4,2,3,1
"1421",1,0,0,1,1,2,1,1,1,0,1,1,2,2,2,0,1,2,1,0,0,0,0,1,0,0,1,0,3,2,0,3
"1422",0,0,0,0,0,1,0,1,0,0,1,1,1,0,2,0,1,3,0,0,0,1,0,1,0,0,1,0,4,3,3,1
"1423",3,0,0,0,2,2,2,0,1,0,0,1,2,1,1,1,1,2,0,0,1,0,0,1,1,0,1,0,4,1,0,2
"1424",2,1,0,2,3,2,2,0,1,0,1,1,2,1,2,0,1,4,1,0,0,0,1,1,1,1,1,1,4,4,3,4
